SIMULATED EQUIVALENT,"""OBSERVED VALUE""",,"""OBSERVATION NAME""",Well ID,Date,name,RMSE,Well Type,Pumping in Model Cell,Area in Model,Distance from Carmel River
98,100,1.82,w56_11292006,56,11292006,Russell 4,,,,,
97,99,1.57,w56_12272006,56,12272006,Russell 4,,,,,
98,97,-0.74,w56_01252007,56,1252007,Russell 4,,,,,
98,97,-1.38,w56_02222007,56,2222007,Russell 4,,,,,
98,98,-0.86,w56_03292007,56,3292007,Russell 4,,,,,
98,99,1.15,w56_04262007,56,4262007,Russell 4,,,,,
98,99,0.84,w56_05312007,56,5312007,Russell 4,,,,,
98,99,0.84,w56_06282007,56,6282007,Russell 4,,,,,
98,99,0.69,w56_07262007,56,7262007,Russell 4,,,,,
98,99,0.53,w56_08302007,56,8302007,Russell 4,,,,,
98,99,0.65,w56_09272007,56,9272007,Russell 4,,,,,
98,98,0.39,w56_10252007,56,10252007,Russell 4,,,,,
97,99,1.17,w56_11292007,56,11292007,Russell 4,,,,,
97,99,1.15,w56_12272007,56,12272007,Russell 4,,,,,
98,98,-0.19,w56_03272008,56,3272008,Russell 4,,,,,
98,98,-0.31,w56_04242008,56,4242008,Russell 4,,,,,
98,100,2.20,w56_05292008,56,5292008,Russell 4,,,,,
98,100,1.70,w56_06262008,56,6262008,Russell 4,,,,,
98,99,1.00,w56_07312008,56,7312008,Russell 4,,,,,
98,99,0.80,w56_08282008,56,8282008,Russell 4,,,,,
98,99,0.42,w56_09252008,56,9252008,Russell 4,,,,,
98,99,0.27,w56_10302008,56,10302008,Russell 4,,,,,
98,99,0.65,w56_11262008,56,11262008,Russell 4,,,,,
98,99,0.89,w56_12182008,56,12182008,Russell 4,,,,,
97,100,2.02,w56_01292009,56,1292009,Russell 4,,,,,
97,100,2.80,w56_02262009,56,2262009,Russell 4,,,,,
98,100,2.36,w56_03262009,56,3262009,Russell 4,,,,,
98,97,-0.31,w56_05282009,56,5282009,Russell 4,,,,,
97,100,2.25,w56_06252009,56,6252009,Russell 4,,,,,
97,99,2.20,w56_07302009,56,7302009,Russell 4,,,,,
97,100,2.31,w56_08272009,56,8272009,Russell 4,,,,,
97,99,2.15,w56_09242009,56,9242009,Russell 4,,,,,
97,100,2.45,w56_10292009,56,10292009,Russell 4,,,,,
97,99,1.79,w56_11252009,56,11252009,Russell 4,,,,,
97,100,2.59,w56_12312009,56,12312009,Russell 4,,,,,
97,100,3.00,w56_01282010,56,1282010,Russell 4,,,,,
98,100,2.80,w56_02252010,56,2252010,Russell 4,,,,,
98,100,2.34,w56_03252010,56,3252010,Russell 4,,,,,
98,100,2.72,w56_04292010,56,4292010,Russell 4,,,,,
97,100,2.69,w56_05282010,56,5282010,Russell 4,,,,,
97,100,2.63,w56_06242010,56,6242010,Russell 4,,,,,
97,100,3.01,w56_07292010,56,7292010,Russell 4,,,,,
97,100,2.44,w56_08262010,56,8262010,Russell 4,,,,,
97,100,2.47,w56_09302010,56,9302010,Russell 4,,,,,
97,100,2.43,w56_10282010,56,10282010,Russell 4,,,,,
97,100,2.38,w56_11242010,56,11242010,Russell 4,,,,,
97,100,3.03,w56_12302010,56,12302010,Russell 4,,,,,
97,100,2.39,w56_01272011,56,1272011,Russell 4,,,,,
97,100,2.81,w56_02242011,56,2242011,Russell 4,,,,,
97,101,3.19,w56_03312011,56,3312011,Russell 4,,,,,
97,100,2.82,w56_04282011,56,4282011,Russell 4,,,,,
97,100,2.60,w56_05262011,56,5262011,Russell 4,,,,,
97,100,2.71,w56_06302011,56,6302011,Russell 4,,,,,
97,100,2.77,w56_07282011,56,7282011,Russell 4,,,,,
97,100,2.60,w56_08252011,56,8252011,Russell 4,,,,,
97,100,2.56,w56_09292011,56,9292011,Russell 4,,,,,
97,99,1.89,w56_10272011,56,10272011,Russell 4,,,,,
97,100,2.47,w56_11232011,56,11232011,Russell 4,,,,,
97,100,2.30,w56_12152011,56,12152011,Russell 4,,,,,
97,100,2.53,w56_02232012,56,2232012,Russell 4,,,,,
97,100,2.88,w56_03292012,56,3292012,Russell 4,,,,,
97,100,2.93,w56_04262012,56,4262012,Russell 4,,,,,
97,100,2.86,w56_05302012,56,5302012,Russell 4,,,,,
97,100,2.79,w56_06282012,56,6282012,Russell 4,,,,,
97,99,2.34,w56_07262012,56,7262012,Russell 4,,,,,
97,99,2.36,w56_08302012,56,8302012,Russell 4,,,,,
97,99,2.41,w56_09272012,56,9272012,Russell 4,,,,,
97,99,2.10,w56_10252012,56,10252012,Russell 4,,,,,
42,36,-6.05,w57_03282002,57,3282002,Scarlett 1,4.703186603,Municipal,Yes,,
42,36,-5.81,w57_04252002,57,4252002,Scarlett 1,,,,,
42,36,-5.84,w57_05302002,57,5302002,Scarlett 1,,,,,
42,35,-6.65,w57_06272002,57,6272002,Scarlett 1,,,,,
42,36,-6.23,w57_07252002,57,7252002,Scarlett 1,,,,,
42,36,-5.84,w57_08292002,57,8292002,Scarlett 1,,,,,
42,36,-5.79,w57_09262002,57,9262002,Scarlett 1,,,,,
42,36,-5.77,w57_10312002,57,10312002,Scarlett 1,,,,,
42,36,-5.49,w57_11272002,57,11272002,Scarlett 1,,,,,
42,37,-5.29,w57_12262002,57,12262002,Scarlett 1,,,,,
42,36,-6.30,w57_01302003,57,1302003,Scarlett 1,,,,,
42,36,-6.13,w57_02272003,57,2272003,Scarlett 1,,,,,
42,36,-6.26,w57_03272003,57,3272003,Scarlett 1,,,,,
42,36,-6.46,w57_04242003,57,4242003,Scarlett 1,,,,,
42,36,-5.85,w57_05292003,57,5292003,Scarlett 1,,,,,
42,36,-5.99,w57_06262003,57,6262003,Scarlett 1,,,,,
42,36,-5.65,w57_07312003,57,7312003,Scarlett 1,,,,,
42,36,-5.62,w57_08282003,57,8282003,Scarlett 1,,,,,
42,36,-5.56,w57_09252003,57,9252003,Scarlett 1,,,,,
42,36,-5.61,w57_10302003,57,10302003,Scarlett 1,,,,,
42,36,-5.76,w57_11262003,57,11262003,Scarlett 1,,,,,
42,36,-5.84,w57_12182003,57,12182003,Scarlett 1,,,,,
42,36,-5.64,w57_01292004,57,1292004,Scarlett 1,,,,,
42,38,-3.65,w57_02262004,57,2262004,Scarlett 1,,,,,
42,37,-5.71,w57_04292004,57,4292004,Scarlett 1,,,,,
42,37,-5.07,w57_05272004,57,5272004,Scarlett 1,,,,,
42,37,-5.07,w57_06242004,57,6242004,Scarlett 1,,,,,
42,37,-4.90,w57_07292004,57,7292004,Scarlett 1,,,,,
42,37,-4.86,w57_08262004,57,8262004,Scarlett 1,,,,,
42,37,-5.02,w57_09302004,57,9302004,Scarlett 1,,,,,
42,37,-4.97,w57_10282004,57,10282004,Scarlett 1,,,,,
42,37,-4.94,w57_11182004,57,11182004,Scarlett 1,,,,,
42,37,-5.01,w57_12232004,57,12232004,Scarlett 1,,,,,
42,37,-5.17,w57_01272005,57,1272005,Scarlett 1,,,,,
42,36,-5.71,w57_02242005,57,2242005,Scarlett 1,,,,,
42,36,-5.91,w57_03312005,57,3312005,Scarlett 1,,,,,
42,38,-4.80,w57_04282005,57,4282005,Scarlett 1,,,,,
42,37,-5.74,w57_05262005,57,5262005,Scarlett 1,,,,,
42,37,-5.01,w57_06302005,57,6302005,Scarlett 1,,,,,
42,37,-4.86,w57_07282005,57,7282005,Scarlett 1,,,,,
42,37,-5.00,w57_08252005,57,8252005,Scarlett 1,,,,,
42,37,-4.95,w57_09292005,57,9292005,Scarlett 1,,,,,
42,37,-5.05,w57_10272005,57,10272005,Scarlett 1,,,,,
42,37,-4.88,w57_11232005,57,11232005,Scarlett 1,,,,,
42,37,-4.81,w57_12222005,57,12222005,Scarlett 1,,,,,
42,38,-4.51,w57_01252006,57,1252006,Scarlett 1,,,,,
42,37,-4.87,w57_02222006,57,2222006,Scarlett 1,,,,,
42,37,-4.95,w57_03292006,57,3292006,Scarlett 1,,,,,
42,37,-4.91,w57_04262006,57,4262006,Scarlett 1,,,,,
42,36,-6.01,w57_05312006,57,5312006,Scarlett 1,,,,,
42,36,-6.22,w57_06282006,57,6282006,Scarlett 1,,,,,
42,36,-5.86,w57_07262006,57,7262006,Scarlett 1,,,,,
42,36,-5.66,w57_08302006,57,8302006,Scarlett 1,,,,,
42,36,-5.68,w57_09272006,57,9272006,Scarlett 1,,,,,
42,36,-5.60,w57_10252006,57,10252006,Scarlett 1,,,,,
42,36,-5.69,w57_11292006,57,11292006,Scarlett 1,,,,,
42,38,-3.83,w57_12272006,57,12272006,Scarlett 1,,,,,
42,37,-4.70,w57_01252007,57,1252007,Scarlett 1,,,,,
42,37,-4.67,w57_02222007,57,2222007,Scarlett 1,,,,,
42,37,-5.44,w57_03292007,57,3292007,Scarlett 1,,,,,
42,37,-4.89,w57_04262007,57,4262007,Scarlett 1,,,,,
42,37,-4.92,w57_05312007,57,5312007,Scarlett 1,,,,,
42,37,-4.70,w57_06282007,57,6282007,Scarlett 1,,,,,
42,37,-5.10,w57_07262007,57,7262007,Scarlett 1,,,,,
42,37,-4.69,w57_08302007,57,8302007,Scarlett 1,,,,,
42,37,-4.86,w57_09272007,57,9272007,Scarlett 1,,,,,
42,37,-4.63,w57_10252007,57,10252007,Scarlett 1,,,,,
42,37,-4.67,w57_11292007,57,11292007,Scarlett 1,,,,,
41,37,-3.49,w57_12272007,57,12272007,Scarlett 1,,,,,
39,38,-1.16,w57_01312008,57,1312008,Scarlett 1,,,,,
39,38,-1.56,w57_02212008,57,2212008,Scarlett 1,,,,,
39,37,-2.13,w57_03272008,57,3272008,Scarlett 1,,,,,
39,36,-2.40,w57_04242008,57,4242008,Scarlett 1,,,,,
38,37,-1.20,w57_05292008,57,5292008,Scarlett 1,,,,,
38,37,-0.96,w57_06262008,57,6262008,Scarlett 1,,,,,
38,37,-0.84,w57_07312008,57,7312008,Scarlett 1,,,,,
38,37,-0.47,w57_08282008,57,8282008,Scarlett 1,,,,,
37,37,-0.47,w57_09252008,57,9252008,Scarlett 1,,,,,
37,37,-0.24,w57_10302008,57,10302008,Scarlett 1,,,,,
37,37,0.08,w57_11262008,57,11262008,Scarlett 1,,,,,
38,37,-0.52,w57_12182008,57,12182008,Scarlett 1,,,,,
39,37,-1.37,w57_01292009,57,1292009,Scarlett 1,,,,,
39,38,-1.26,w57_02262009,57,2262009,Scarlett 1,,,,,
40,38,-1.85,w57_03262009,57,3262009,Scarlett 1,,,,,
40,37,-3.06,w57_04302009,57,4302009,Scarlett 1,,,,,
40,37,-3.06,w57_05282009,57,5282009,Scarlett 1,,,,,
40,37,-3.23,w57_06252009,57,6252009,Scarlett 1,,,,,
41,37,-3.36,w57_07302009,57,7302009,Scarlett 1,,,,,
41,37,-3.61,w57_08272009,57,8272009,Scarlett 1,,,,,
41,37,-3.65,w57_09242009,57,9242009,Scarlett 1,,,,,
41,37,-3.57,w57_10292009,57,10292009,Scarlett 1,,,,,
41,37,-3.96,w57_11252009,57,11252009,Scarlett 1,,,,,
41,36,-4.72,w57_12312009,57,12312009,Scarlett 1,,,,,
41,37,-3.91,w57_01282010,57,1282010,Scarlett 1,,,,,
41,37,-4.16,w57_02252010,57,2252010,Scarlett 1,,,,,
41,37,-4.51,w57_03252010,57,3252010,Scarlett 1,,,,,
41,37,-4.50,w57_04292010,57,4292010,Scarlett 1,,,,,
41,37,-4.69,w57_05282010,57,5282010,Scarlett 1,,,,,
41,37,-4.48,w57_06242010,57,6242010,Scarlett 1,,,,,
41,37,-4.06,w57_07292010,57,7292010,Scarlett 1,,,,,
41,37,-4.01,w57_08262010,57,8262010,Scarlett 1,,,,,
41,36,-4.87,w57_09302010,57,9302010,Scarlett 1,,,,,
41,36,-4.91,w57_10282010,57,10282010,Scarlett 1,,,,,
41,36,-4.93,w57_11242010,57,11242010,Scarlett 1,,,,,
41,36,-5.00,w57_12302010,57,12302010,Scarlett 1,,,,,
41,37,-4.03,w57_01272011,57,1272011,Scarlett 1,,,,,
41,37,-3.86,w57_02242011,57,2242011,Scarlett 1,,,,,
41,38,-2.98,w57_03312011,57,3312011,Scarlett 1,,,,,
41,37,-3.87,w57_07282011,57,7282011,Scarlett 1,,,,,
41,37,-4.00,w57_08252011,57,8252011,Scarlett 1,,,,,
41,37,-4.02,w57_09292011,57,9292011,Scarlett 1,,,,,
40,29,-10.45,w58_11011990,58,11011990,Scarlett 2,6.563987209,Municipal,Yes,,
39,31,-7.98,w58_11291990,58,11291990,Scarlett 2,,,,,
40,32,-7.68,w58_12271990,58,12271990,Scarlett 2,,,,,
40,33,-7.37,w58_01311991,58,1311991,Scarlett 2,,,,,
40,33,-6.74,w58_02281991,58,2281991,Scarlett 2,,,,,
39,35,-4.15,w58_03281991,58,3281991,Scarlett 2,,,,,
37,34,-3.35,w58_05021991,58,5021991,Scarlett 2,,,,,
36,35,-1.44,w58_05301991,58,5301991,Scarlett 2,,,,,
35,33,-1.97,w58_06271991,58,6271991,Scarlett 2,,,,,
34,33,-0.93,w58_08011991,58,8011991,Scarlett 2,,,,,
33,32,-0.77,w58_08291991,58,8291991,Scarlett 2,,,,,
32,31,-0.66,w58_09261991,58,9261991,Scarlett 2,,,,,
31,31,-0.16,w58_10311991,58,10311991,Scarlett 2,,,,,
31,30,-0.58,w58_11271991,58,11271991,Scarlett 2,,,,,
30,32,1.99,w58_01021992,58,1021992,Scarlett 2,,,,,
30,34,3.95,w58_01301992,58,1301992,Scarlett 2,,,,,
30,34,4.61,w58_02271992,58,2271992,Scarlett 2,,,,,
30,34,4.67,w58_04021992,58,4021992,Scarlett 2,,,,,
30,34,3.88,w58_04301992,58,4301992,Scarlett 2,,,,,
31,34,3.08,w58_05281992,58,5281992,Scarlett 2,,,,,
30,34,4.04,w58_07021992,58,7021992,Scarlett 2,,,,,
29,33,4.29,w58_07301992,58,7301992,Scarlett 2,,,,,
29,32,3.58,w58_08271992,58,8271992,Scarlett 2,,,,,
30,34,3.55,w58_10011992,58,10011992,Scarlett 2,,,,,
31,34,2.92,w58_10291992,58,10291992,Scarlett 2,,,,,
31,34,2.51,w58_11251992,58,11251992,Scarlett 2,,,,,
32,34,2.17,w58_12311992,58,12311992,Scarlett 2,,,,,
33,35,2.16,w58_01281993,58,1281993,Scarlett 2,,,,,
34,36,2.10,w58_02251993,58,2251993,Scarlett 2,,,,,
35,35,-0.27,w58_04011993,58,4011993,Scarlett 2,,,,,
36,34,-1.37,w58_04291993,58,4291993,Scarlett 2,,,,,
36,34,-2.23,w58_05271993,58,5271993,Scarlett 2,,,,,
37,34,-3.01,w58_07011993,58,7011993,Scarlett 2,,,,,
38,34,-3.71,w58_07291993,58,7291993,Scarlett 2,,,,,
38,34,-4.28,w58_08261993,58,8261993,Scarlett 2,,,,,
39,34,-4.73,w58_09301993,58,9301993,Scarlett 2,,,,,
39,31,-8.10,w58_10281993,58,10281993,Scarlett 2,,,,,
39,34,-5.39,w58_11241993,58,11241993,Scarlett 2,,,,,
40,34,-5.78,w58_12301993,58,12301993,Scarlett 2,,,,,
40,34,-6.00,w58_01271994,58,1271994,Scarlett 2,,,,,
40,35,-5.83,w58_02251994,58,2251994,Scarlett 2,,,,,
41,34,-6.68,w58_03311994,58,3311994,Scarlett 2,,,,,
41,34,-7.03,w58_04281994,58,4281994,Scarlett 2,,,,,
41,34,-7.21,w58_05311994,58,5311994,Scarlett 2,,,,,
41,34,-7.35,w58_06301994,58,6301994,Scarlett 2,,,,,
41,34,-7.35,w58_07281994,58,7281994,Scarlett 2,,,,,
41,34,-7.35,w58_08251994,58,8251994,Scarlett 2,,,,,
41,34,-7.38,w58_09291994,58,9291994,Scarlett 2,,,,,
41,34,-7.39,w58_10271994,58,10271994,Scarlett 2,,,,,
41,34,-7.33,w58_11231994,58,11231994,Scarlett 2,,,,,
41,34,-6.75,w58_12291994,58,12291994,Scarlett 2,,,,,
39,35,-4.46,w58_01261995,58,1261995,Scarlett 2,,,,,
39,34,-5.04,w58_02231995,58,2231995,Scarlett 2,,,,,
39,35,-3.85,w58_03301995,58,3301995,Scarlett 2,,,,,
39,34,-4.21,w58_04271995,58,4271995,Scarlett 2,,,,,
38,34,-4.00,w58_05251995,58,5251995,Scarlett 2,,,,,
38,34,-3.90,w58_06291995,58,6291995,Scarlett 2,,,,,
38,34,-3.77,w58_07271995,58,7271995,Scarlett 2,,,,,
39,34,-4.67,w58_08311995,58,8311995,Scarlett 2,,,,,
39,34,-5.21,w58_09281995,58,9281995,Scarlett 2,,,,,
40,34,-5.25,w58_10261995,58,10261995,Scarlett 2,,,,,
40,34,-6.01,w58_11301995,58,11301995,Scarlett 2,,,,,
40,34,-6.36,w58_12281995,58,12281995,Scarlett 2,,,,,
41,34,-6.36,w58_01251996,58,1251996,Scarlett 2,,,,,
41,35,-6.33,w58_02291996,58,2291996,Scarlett 2,,,,,
41,34,-6.74,w58_03281996,58,3281996,Scarlett 2,,,,,
41,34,-7.11,w58_04251996,58,4251996,Scarlett 2,,,,,
41,34,-7.15,w58_05301996,58,5301996,Scarlett 2,,,,,
41,34,-7.28,w58_06271996,58,6271996,Scarlett 2,,,,,
41,34,-7.35,w58_07251996,58,7251996,Scarlett 2,,,,,
41,34,-7.33,w58_08281996,58,8281996,Scarlett 2,,,,,
41,34,-7.31,w58_09261996,58,9261996,Scarlett 2,,,,,
41,34,-7.39,w58_10311996,58,10311996,Scarlett 2,,,,,
41,34,-7.40,w58_11271996,58,11271996,Scarlett 2,,,,,
42,34,-7.10,w58_12261996,58,12261996,Scarlett 2,,,,,
40,35,-4.48,w58_01301997,58,1301997,Scarlett 2,,,,,
39,34,-4.90,w58_02271997,58,2271997,Scarlett 2,,,,,
39,34,-5.25,w58_03271997,58,3271997,Scarlett 2,,,,,
40,34,-5.92,w58_04241997,58,4241997,Scarlett 2,,,,,
41,34,-6.70,w58_05291997,58,5291997,Scarlett 2,,,,,
41,34,-7.18,w58_06261997,58,6261997,Scarlett 2,,,,,
41,34,-7.18,w58_07311997,58,7311997,Scarlett 2,,,,,
41,34,-7.34,w58_08281997,58,8281997,Scarlett 2,,,,,
41,34,-7.44,w58_09251997,58,9251997,Scarlett 2,,,,,
41,34,-7.62,w58_10301997,58,10301997,Scarlett 2,,,,,
42,34,-7.53,w58_11261997,58,11261997,Scarlett 2,,,,,
42,34,-7.66,w58_12311997,58,12311997,Scarlett 2,,,,,
42,35,-6.80,w58_01291998,58,1291998,Scarlett 2,,,,,
41,35,-5.30,w58_02261998,58,2261998,Scarlett 2,,,,,
39,34,-5.23,w58_03261998,58,3261998,Scarlett 2,,,,,
39,34,-5.37,w58_04301998,58,4301998,Scarlett 2,,,,,
39,33,-5.26,w58_05281998,58,5281998,Scarlett 2,,,,,
38,34,-4.51,w58_06251998,58,6251998,Scarlett 2,,,,,
38,34,-4.26,w58_07301998,58,7301998,Scarlett 2,,,,,
38,34,-4.57,w58_08271998,58,8271998,Scarlett 2,,,,,
39,34,-5.46,w58_09241998,58,9241998,Scarlett 2,,,,,
40,34,-5.93,w58_10291998,58,10291998,Scarlett 2,,,,,
40,34,-6.01,w58_11251998,58,11251998,Scarlett 2,,,,,
38,33,-5.09,w58_12311998,58,12311998,Scarlett 2,,,,,
37,34,-3.55,w58_01281999,58,1281999,Scarlett 2,,,,,
37,34,-2.79,w58_02251999,58,2251999,Scarlett 2,,,,,
36,34,-2.84,w58_03251999,58,3251999,Scarlett 2,,,,,
38,33,-4.35,w58_04291999,58,4291999,Scarlett 2,,,,,
38,34,-4.40,w58_05271999,58,5271999,Scarlett 2,,,,,
39,34,-4.90,w58_06241999,58,6241999,Scarlett 2,,,,,
39,34,-5.30,w58_07291999,58,7291999,Scarlett 2,,,,,
39,34,-5.57,w58_08261999,58,8261999,Scarlett 2,,,,,
39,34,-5.78,w58_09301999,58,9301999,Scarlett 2,,,,,
40,34,-5.91,w58_10281999,58,10281999,Scarlett 2,,,,,
40,34,-6.35,w58_11241999,58,11241999,Scarlett 2,,,,,
40,34,-6.74,w58_12301999,58,12301999,Scarlett 2,,,,,
40,34,-5.88,w58_01272000,58,1272000,Scarlett 2,,,,,
40,34,-6.03,w58_02242000,58,2242000,Scarlett 2,,,,,
41,34,-6.80,w58_03302000,58,3302000,Scarlett 2,,,,,
41,34,-7.19,w58_04272000,58,4272000,Scarlett 2,,,,,
41,34,-7.14,w58_05252000,58,5252000,Scarlett 2,,,,,
41,34,-6.73,w58_06292000,58,6292000,Scarlett 2,,,,,
41,34,-7.35,w58_07272000,58,7272000,Scarlett 2,,,,,
41,33,-7.37,w58_08312000,58,8312000,Scarlett 2,,,,,
42,33,-8.68,w58_03282002,58,3282002,Scarlett 2,,,,,
42,34,-8.16,w58_04252002,58,4252002,Scarlett 2,,,,,
42,34,-8.16,w58_05302002,58,5302002,Scarlett 2,,,,,
42,34,-8.03,w58_06272002,58,6272002,Scarlett 2,,,,,
42,33,-8.24,w58_07252002,58,7252002,Scarlett 2,,,,,
42,34,-8.01,w58_08292002,58,8292002,Scarlett 2,,,,,
42,33,-8.13,w58_09262002,58,9262002,Scarlett 2,,,,,
42,33,-8.12,w58_10312002,58,10312002,Scarlett 2,,,,,
42,34,-7.87,w58_11272002,58,11272002,Scarlett 2,,,,,
42,34,-7.65,w58_12262002,58,12262002,Scarlett 2,,,,,
42,34,-8.05,w58_01302003,58,1302003,Scarlett 2,,,,,
42,34,-8.14,w58_02272003,58,2272003,Scarlett 2,,,,,
42,33,-8.41,w58_03272003,58,3272003,Scarlett 2,,,,,
42,33,-8.54,w58_04242003,58,4242003,Scarlett 2,,,,,
42,33,-8.33,w58_05292003,58,5292003,Scarlett 2,,,,,
42,33,-8.40,w58_06262003,58,6262003,Scarlett 2,,,,,
42,34,-8.05,w58_07312003,58,7312003,Scarlett 2,,,,,
42,34,-7.89,w58_08282003,58,8282003,Scarlett 2,,,,,
42,34,-7.86,w58_09252003,58,9252003,Scarlett 2,,,,,
42,34,-7.97,w58_10302003,58,10302003,Scarlett 2,,,,,
42,34,-8.03,w58_11262003,58,11262003,Scarlett 2,,,,,
42,34,-8.04,w58_12182003,58,12182003,Scarlett 2,,,,,
42,34,-8.02,w58_01292004,58,1292004,Scarlett 2,,,,,
42,35,-6.82,w58_02262004,58,2262004,Scarlett 2,,,,,
42,34,-7.79,w58_03252004,58,3252004,Scarlett 2,,,,,
42,33,-8.70,w58_04292004,58,4292004,Scarlett 2,,,,,
42,34,-8.30,w58_05272004,58,5272004,Scarlett 2,,,,,
42,34,-8.20,w58_06242004,58,6242004,Scarlett 2,,,,,
42,34,-8.26,w58_07292004,58,7292004,Scarlett 2,,,,,
42,34,-8.10,w58_08262004,58,8262004,Scarlett 2,,,,,
42,34,-8.10,w58_09302004,58,9302004,Scarlett 2,,,,,
42,34,-8.01,w58_10282004,58,10282004,Scarlett 2,,,,,
42,34,-7.94,w58_11182004,58,11182004,Scarlett 2,,,,,
42,34,-7.89,w58_12232004,58,12232004,Scarlett 2,,,,,
42,34,-8.13,w58_01272005,58,1272005,Scarlett 2,,,,,
42,34,-7.57,w58_02242005,58,2242005,Scarlett 2,,,,,
42,34,-8.45,w58_03312005,58,3312005,Scarlett 2,,,,,
42,34,-8.07,w58_04282005,58,4282005,Scarlett 2,,,,,
42,33,-8.72,w58_05262005,58,5262005,Scarlett 2,,,,,
42,34,-8.20,w58_06302005,58,6302005,Scarlett 2,,,,,
42,34,-8.08,w58_07282005,58,7282005,Scarlett 2,,,,,
42,34,-8.11,w58_08252005,58,8252005,Scarlett 2,,,,,
42,34,-8.20,w58_09292005,58,9292005,Scarlett 2,,,,,
42,34,-8.18,w58_10272005,58,10272005,Scarlett 2,,,,,
42,34,-8.02,w58_11232005,58,11232005,Scarlett 2,,,,,
42,33,-8.39,w58_12222005,58,12222005,Scarlett 2,,,,,
42,34,-7.84,w58_01252006,58,1252006,Scarlett 2,,,,,
42,34,-8.05,w58_02222006,58,2222006,Scarlett 2,,,,,
42,34,-7.97,w58_03292006,58,3292006,Scarlett 2,,,,,
42,34,-8.03,w58_04262006,58,4262006,Scarlett 2,,,,,
42,34,-8.22,w58_05312006,58,5312006,Scarlett 2,,,,,
42,33,-8.43,w58_06282006,58,6282006,Scarlett 2,,,,,
42,34,-7.85,w58_07262006,58,7262006,Scarlett 2,,,,,
42,34,-7.86,w58_08302006,58,8302006,Scarlett 2,,,,,
42,34,-7.96,w58_09272006,58,9272006,Scarlett 2,,,,,
42,34,-7.94,w58_10252006,58,10252006,Scarlett 2,,,,,
42,34,-7.82,w58_11292006,58,11292006,Scarlett 2,,,,,
42,35,-7.03,w58_12272006,58,12272006,Scarlett 2,,,,,
42,34,-7.97,w58_01252007,58,1252007,Scarlett 2,,,,,
42,34,-7.79,w58_02222007,58,2222007,Scarlett 2,,,,,
42,33,-8.57,w58_03292007,58,3292007,Scarlett 2,,,,,
42,34,-8.15,w58_04262007,58,4262007,Scarlett 2,,,,,
42,34,-8.16,w58_05312007,58,5312007,Scarlett 2,,,,,
42,34,-8.05,w58_06282007,58,6282007,Scarlett 2,,,,,
42,34,-8.04,w58_07262007,58,7262007,Scarlett 2,,,,,
41,34,-7.93,w58_08302007,58,8302007,Scarlett 2,,,,,
41,35,-6.19,w58_09272007,58,9272007,Scarlett 2,,,,,
41,34,-7.54,w58_10252007,58,10252007,Scarlett 2,,,,,
42,33,-8.07,w58_11292007,58,11292007,Scarlett 2,,,,,
40,34,-6.46,w58_12272007,58,12272007,Scarlett 2,,,,,
39,35,-4.13,w58_01312008,58,1312008,Scarlett 2,,,,,
39,34,-4.69,w58_02212008,58,2212008,Scarlett 2,,,,,
39,34,-4.90,w58_03272008,58,3272008,Scarlett 2,,,,,
38,33,-5.04,w58_04242008,58,4242008,Scarlett 2,,,,,
38,34,-4.24,w58_05292008,58,5292008,Scarlett 2,,,,,
38,34,-3.99,w58_06262008,58,6262008,Scarlett 2,,,,,
37,34,-3.68,w58_07312008,58,7312008,Scarlett 2,,,,,
37,34,-3.65,w58_08282008,58,8282008,Scarlett 2,,,,,
37,34,-3.43,w58_09252008,58,9252008,Scarlett 2,,,,,
37,34,-3.20,w58_10302008,58,10302008,Scarlett 2,,,,,
37,33,-3.31,w58_11262008,58,11262008,Scarlett 2,,,,,
37,34,-3.75,w58_12182008,58,12182008,Scarlett 2,,,,,
38,34,-4.65,w58_01292009,58,1292009,Scarlett 2,,,,,
39,35,-4.25,w58_02262009,58,2262009,Scarlett 2,,,,,
39,34,-5.30,w58_03262009,58,3262009,Scarlett 2,,,,,
40,33,-6.35,w58_04302009,58,4302009,Scarlett 2,,,,,
40,34,-6.34,w58_05282009,58,5282009,Scarlett 2,,,,,
40,34,-6.67,w58_06252009,58,6252009,Scarlett 2,,,,,
40,34,-6.61,w58_07302009,58,7302009,Scarlett 2,,,,,
40,34,-6.86,w58_08272009,58,8272009,Scarlett 2,,,,,
40,33,-7.47,w58_09242009,58,9242009,Scarlett 2,,,,,
41,34,-6.53,w58_10292009,58,10292009,Scarlett 2,,,,,
41,33,-7.23,w58_11252009,58,11252009,Scarlett 2,,,,,
41,35,-6.17,w58_12312009,58,12312009,Scarlett 2,,,,,
41,35,-6.25,w58_01282010,58,1282010,Scarlett 2,,,,,
41,34,-6.51,w58_02252010,58,2252010,Scarlett 2,,,,,
41,34,-6.82,w58_03252010,58,3252010,Scarlett 2,,,,,
41,34,-7.46,w58_04292010,58,4292010,Scarlett 2,,,,,
41,34,-7.07,w58_05282010,58,5282010,Scarlett 2,,,,,
41,34,-7.07,w58_06242010,58,6242010,Scarlett 2,,,,,
41,34,-6.98,w58_07292010,58,7292010,Scarlett 2,,,,,
41,34,-7.23,w58_08262010,58,8262010,Scarlett 2,,,,,
41,34,-7.19,w58_09302010,58,9302010,Scarlett 2,,,,,
41,34,-7.24,w58_10282010,58,10282010,Scarlett 2,,,,,
